User_id,Product_id,Rating,Date,Review,Label
2792,7,4,3/31/2013,"I struggled with the star rating. I came here for dinner with my friends for my last night in New York. Delicious as it was, the customer service was definitely lacking. I got the pasta, which was rich in flavor and it was out-of-my-mind delicious. Price/serving is similar to that you would find in a gourmet restaurant (this place is a small hole-in-the-wall cafe). My friends ordered other dishes so I was able to try the Rosemary fries. They were a bit salty, but still pretty good. Dinner is good - pricey but good. Customer service needs work. We made reservations at 6:30pm and came on time. However, he told us we still needed to wait - and to wait outside. My friend tried asking him for recommendations for her order, but she got cut off by the waiter walking away...THREE times. So, I want to say the food is 5 stars. But customer service is very important to me - for that, I give it a 2...but food's so good I'll settle with a 3.5ish/4ish.",1
2793,7,4,3/26/2013,"Can't knock the Nook burger with ROSEMARY fries. I'd come back for that meal again. The restaurant is a tight squeeze so I wouldn't go with anymore than 4 people (even then, you really get squeezed in). You actually have to walk through the kitchen to get to the single bathroom in the establishment. NO reservations. Cash Only.",1
2794,7,5,3/25/2013,"This is my go-to for breakfast in my Hell's Kitchen neighborhood. The menu is filled with fresh, savory choices and the service is always top notch and cheery despite the tiny size of their dining room. There is always a wait, but it is well worth it, and the waitstaff are fully adept with keeping the line moving without sacrificing good customer service. Try the Nutella toast with fruit, the apple pancakes, and any of the scrambles. Cash only.",1
2795,7,2,3/22/2013,"We stopped in Nook for lunch earlier this week with a couple of friends. Â No problem getting a table on a weekday, but (as previous posts mentioned) it is small in there. Â My friends had really enjoyed breakfast/brunch at this spot before, but I found lunch to be.. lunch. We all ordered soup and sandwiches. Â The mushroom soup of the day was decent, but I thought the sandwiches were pretty skimpy. Â My chicken and avocado sandwich had maybe 1/3 of a chicken breast that had been thinly sliced and about 1/4 of an avocado- all on a piece of thick crusty bread. Â It tasted ok, but seemed really stingy and could have used a lot more volume. Â The rosemary fries were good. Drinks were odd. Â Each table was given a large bottle of water to serve ourselves. Â There was no ice and the water was room temperature. Â We ordered sodas and were presented with a glass and whatever was left of a can- still no ice. Â $3 for a can of soda, but we had to drink it warm... very European. Service was slow and gruff. Â CASH ONLY. Â So Nook was a disappointment. Â I'll try somewhere else next time!",1
2796,7,3,3/18/2013,"(3.5 stars) Good Brunch spot: -Very small and cozy place. -The wait is relatively short (about 10 mins for a table for two) -Not good for groups (2-4 people max) . Very tight spacing between tables. -Cash only! Recommendations: -Eggs Florentine -Eggs scrambles with Spinach, Goat Cheese And Tomatoes -French Toast All the dishes above were really good, fresh and tasty. They serve refreshing water, and bread with butter (bread is not warm, a little bit dry). -The Cappuccino is remarkable! Best way to finish the meal. Â  -Service was great. Staff was kind and effective.",1
2797,7,4,3/17/2013,"I'm still a huge fan, but just as an FYI, if you do BYOB, each person has to order at least $15 worth of food. Â This is very contradictory to my previous visit because my server never mentioned this. Â Also when this new server told us of this new rule, we ordered an appetizer (nutella and baguettes which was yummy), however, our total bill didn't equal $15 per person. Â Not quite sure why he told us that we had to order that much, and then didn't even enforce it...",1
2798,7,5,3/16/2013,"What a great experience,meet with friends in NYC for weekend and had found reviews on yelp for Nook and being a BYOB had to try .It didn't disappointed !!!Small cozy fun restaurant,at least having Romon as our waiter made it fun,he was awesome and food was very good !! Two of us had salmon with spinach and Asparaus which was very tasty ! The beef and lamb got great reviews from the guys .I would recommend reservations restaurant was busy and there are only 8-10 tables.Great find in NYC!!!!",1
2799,7,2,3/7/2013,"Horrible horrible host at the restaurant... I went in to put my name down. He asked me to wait outside in the line, which I am totally fine with. While I was waiting... Another two ppl came and walked in, they got that table right away. The manager didn't even bother to check the ppl outside... I mean what the F is that???? It is cold outside! Think the food was only Decent, but wouldn't give more than 3 stars. The best was the Apple Pancake!!",1
2800,7,3,3/4/2013,"The food (eggs benedict for Sunday brunch) is really above-average, but everything is so small! Â The tables, the portions, the bathroom. Â Yeah, yeah, I get that it's named Nook and is supposed to be all cute and cozy. Â But try thinking about how cute and cozy it is when you're using the toilet and your bent knees are pressed firmly against the wall.",1
1616,7,1,3/3/2013,"went there for brunch because of the yelp reviews. Horrible experience!!!They dont take reservations , then when we get there we wait for an hour, and they give us the worst seat next to door which opens and get the cold air in and hits me on the shoulder all the time.Brunch menu is nothing great. Bread was cold and hard. All this to order an eggs Benedict which you can get anywhere else in the city and much better too. Will NEVER go back again!",1
2801,7,3,3/2/2013,"A small place which got very cozy on a Friday evening - we waited ~40 min to get seated when the waiter told us it would be ""5-10 min, max"". Â Still, he took care of us while we waited and was very friendly. The food was decent, but nothing to write home about. Â Both the appetizers I tried, the mushroom cigar and the tuna tartare, were very good but far from the best I've had. Â My main course, a salmon dish, was good as well, and was peculiarly long- and slenderly-shaped, which in my opinion was a positive since it was easier to cut and eat. Â For a restaurant in the heart of Hell's Kitchen, you can't go wrong here, but it is still very middle of the road.",1
2802,7,1,3/2/2013,"This place literally seats 10 people at most. The staff has no sense of customer service. And no...the food won't make up for it. Do yourself a favor, walk two blocks down to Riposo!",1
2803,7,3,3/1/2013,"Great little brunch/breakfast place. Had the salmon eggs benedict and a latte. Very good latte that is. The eggs came with a side salad and mashed potatoes, which were so so so very yummy! The eggs themselves were just okay and the salmon was a little salty for my taste. Overall, great place good service, the only down side is that the place is very very small, so you are likely to have to wait.",1
2804,7,3,2/25/2013,"I really didn't think it lived up to the hype. Â It definitely wasn't bad. Â But I just wasn't that impressed. The place is very small (as the name suggests). Â We sat at the table right in front of the door, which would hit the back of the chair every time someone entered the restaurant. Â It also didn't close all the way on it's own. Â Despite this, the ambiance was nice and intimate. The service was kind of bad. Â The waiter (owner too?) seemed annoyed that we didn't have reservations. Â It was also difficult to get his attention throughout our time there, despite the fact that there weren't many people there and the small size. Now onto the food. Â The mushroom cigars were really tasty, but a bit too oily and nothing special. Â The sashimi-peppered tuna was excellent in presentation. Â But I felt that it didn't taste as good as it looked. Â The dressing was delicious, but the pepper just seemed to overpower the dish. Â Basically the food was okay...but I just wasn't blown away and I'd rather spend my money elsewhere.",1
2805,7,3,2/25/2013,"When I finally decided to get up on Sunday to get brunch with a friend, I tried to find a place that was good and close by - Yelp delivered me this place so I went. The place is super tiny which is fine but just be warned. Also it's cash only! I got the Eggs Florentine and my friend got the potato pancakes with sausage. The eggs florentine with salmon was good. Nothing too wow like most of the other brunch places I've been to are. The potato pancakes and sausage were pretty good. We also got the quiche. I think my biggest problem here in general is just the fact that everything was really salty. I was chugging water like no other. It wasn't a bad meal overrall but giving it only 3 stars since it's not memorable enough for me to come back because the food was too salty",1
2806,7,5,2/25/2013,"We luckily got a reservation for 3 on a Saturday night, and waited about 15 minutes when we arrived. The wait was entirely worth it, as the manager, Ramon, was courteous and seated us ASAP and apologized sincerely for the wait. We had the mushroom cigars (freakin amazing) and the filet mignon (perfectly done) and the peanut butter pie (heaven). The service was out of this world, and the intimate atmosphere and BYOB make the prices more than worth it. A must-visit.",1
2807,7,4,2/23/2013,Great brunch. Super duper cramped space. Waiting for a table unless you're super early is a pain but worth it if you're with good company.,1
2808,7,4,2/23/2013,"For a pre-super bowl brunch, we decided to finally try out this tiny, tiny place that has been getting some buzz. We were sat immediately and had some coffee which was great. The waiter had a thick Norwegian accent but was nice and attentive. My wife ordered the apple pancakes and loved it. It was unique, not simply pancakes with an apple topping. They were cooked in and dominated the flavor. I ordered the potato pancakes with salmon. Very light and refreshing. Good balance. We'll be back for sure; place was cheaply priced and the service was food. Though, it was freezing inside, it was still cozy.",1
1817,7,3,2/19/2013,"Used to heading to the Upper West Side or one of the villages for brunch, I was super excited when my roommate discovered that there is brunch near our apartment. Eager to see if we had finally found our go-to brunch spot, we checked it out yesterday. Upon arriving, the first thing we noticed was that there is literally no place to stand while waiting to be seated. We awkwardly stood near the door behind the red curtain since the couple in front of us was already squeezed in the tiny space between the tables and curtains. Luckily for us, we only had a 10 minute wait, during which we also ran to the ATM next door to grab cash (cash only!). I ordered the Eggs Benedict with Smoked Salmon and my roommate and I decided to indulge and share the Apple Pancakes. The Eggs Benedict was fairly standard though the biscuits were a bit too soggy. The mashed potatoes that came with the eggs were delicious! Not quite sure why it was slightly pink colored, but I could definitely eat more of it. The apple pancakes were fresh and pretty. Be careful not to pour too much of the strawberry jam on them though: the jam is tasty, but definitely overpowers the pancake. While Nook didn't blow my mind, the food was solid, the wait was short, and I'd come back.",1
2809,7,2,2/16/2013,"My friend and I went to Nook on a Saturday night for dinner. We liked that the atmosphere was cozy. We ordered the mushroom cigars and the beet salad. The mushroom cigars were only warm, not hot but the salad was good. For dinner we ordered the Tuscan chicken, their most popular dish, and the shrimp. Overall, both of our meals were very dry. The chicken was heavy because of the cream sauce but the mashed potatoes were dry. The seasoning on the shrimp was flavorful but it seemed as though the shrimp was over cooked. The shrimp came with vegetable couscous and sautÃ©ed spinach which were also very dry and bland. The wait staff (one man) was very friendly and attentive. Also, keep in mind this is a BYOB. I was incredibly turned off by the location of the bathroom, which is through the kitchen. I find it extremely unsanitary that the restaurant allows patrons to walk through their kitchen. Overall, this dining experience was mediocre and I probably wouldn't eat here again.",1
2810,7,3,2/16/2013,"Very friendly waiter (as there's only one at a time). Food is not amazing but very worth the price, and feel very wholesome. Recommend the tuna tartar appetizer and lamb chop. fillet mignon and mushroom cigar - not so much.",1
2811,7,5,2/14/2013,"Great place to dine. They only take reservations, byob, and cash only. Everyone in the group enjoyed their food and it's right around the corner from Ave Q! Dinner and a show. What could be better?",1
2812,7,4,2/13/2013,"Oh nook! I've wanted to come here for ages after reading all the good reviews, and it quite lived it up to its name. But beware, IT'S CASH ONLY! It's literally a hole in the wall establishment. It was extremely cold and we had to wait outside for 30 minutes at 12:30 on a Saturday. Getting in and out is a pain since someone has to keep manually closing the door to prevent the cold air from rushing in. If you can help it, stay away from being seated at the door! The server was very natural and real, well informed and quick to serve us. I liked the salmon eggs Benedict with hollandaise on the side. My friends ordered the veggie sandwich, the chocolate French toast and the French onion soup. The veggie sandwich was definitely not the best on the menu so you could def avoid that. Be prepared to wait, get polite service but also be cramped. I'm all in for such places; you gotta decide if you are!",1
2813,7,3,2/12/2013,"I debated between giving Nook 4 stars vs. 3. Â But I settled with three stars because while it is in a good location and the food is delicious, the service is shaky. Â Food-wise, I highly recommend the eggs benedict as well as the potato pancakes for brunch. The issues is how TINY this place is--so much so that it makes you really anxious especially with the host bearing down on you and yelling at you to wait outside. Â I've witnessed the host turn down large groups even when they offered to split up. Â I've also had a particularly bad experience the first time I was here where the waiter was rather rude. Â I asked for coffee with skim milk, and he scoffed, saying they do not carry skim milk, so I decided against getting coffee. Â In response, he asked if I was ""on a diet or something"" as if it is so bizarre to not want whole milk in your coffee. Â He basically argued with me for the next five minutes over MY decision to not drink coffee with whole milk. Â Anyhow, but lucky they have really tasty meals because that's the only reason why I go back.",1
2814,7,5,2/12/2013,"Love this place! Came here for a pre-theater dinner before seeing Ave Q. The food was delicious, the mushroom cigar rolls are a must! It's a small restaurant so be sure to make a reservation. I ordered the shrimp and my bf ordered the tuscan chicken both dishes were very tasty and the portions were just right. The manager/host is very welcoming and warm. This place is a hidden gem, will def be back!",1
2815,7,4,2/11/2013,"Nook is an amazing spot if for no other reason than it being a BYOB in NYC - great if you want to keep the check for getting too big. I've dined here many times and the food has always been great. It has a nice rustic presentation and they use high quality ingredients. The only downside for me is that the place is super small so you will likely have a few more people in your party in the form of guests at adjacent tables. That said, knowing this ahead of time makes it part of the experience.",1
2816,7,5,2/9/2013,"In brief: extremely cozy atmosphere, rich, comforting food, and surprisingly hospitable service. When in New York - one of the world's greatest food cities - each meal is a tedious choice for an out-of-towner. Preparing to dine in Hell's Kitchen before a show at Terminal 5, my girlfriend and I were overwhelmed by the possibilities. Fortunately, an old friend and New Yorker of three years didn't even think twice in recommending Nook. His initial highlight was it's BYOB policy, but he said that benefit paled to the quality of its' food. He raved about the filet mignon, which he said is an absolute steal by NYC standards. We left a message on the answering machine the next day, hoping against odds that we'd get a reservation day of. At 4:30, our hopes were answered, even though he could only squeeze us in a 5:00. As we arrived out of the bitter cold January afternoon, our waiter excitedly greeted us, as we were the first customers of the night. He finished up his confirmation calls, chatted us up, and opened our wine, all while maintaining an aura of ownership. We soon found out that he wasn't the owner after all, but might as well have been, as he'd worked there since nearly its opening some 8 years ago. His style could best be described as personable, but blunt. Reading other reviews, I could see how this could come off as potentially rude, especially in a busy environment. No matter, my girlfriend and I both agreed that his service was preferential to 99% of all other waiters - appropriately inquisitive, prompt, and extremely knowledgeable. On to the good stuff: the food. Coming off several priorly rich meals, I decided to order the Tuscan Chicken, rather than the Filet. My girlfriend, after much indecision, went with the Garden Pasta. We split the Country Salad to start. The salad was absolutely delectable, with a light, but flavorful vinaigrette. It was a perfect sampling of the quality to come and as it should have, left me craving another order. The Garden Pasta was cooked to perfection, all of the vegetables tasting fresh, and the parmesan sauce was rich and flavorful, but not overwhelming. With a background in food marketing, she noted that the Pasta was exactly what most company's wish their microwavable pasta meals tasted like. Initially this appeared to not be a compliment, but the sentiment was nevertheless high praise from her perspective. Lastly, touted as one of the most popular entrees, my Tuscan Chicken lived up to the hype and then some. The chicken was cooked to perfection, an ideal amount of ricotta was applied to each slice, and chive mashed potatoes complimented it all exquisitely, making me long for their inclusion at my family's annual Thanksgiving feast. We declined dessert in light of the upcoming show, but certainly not as a result of being overly full. Our waiter thanked us graciously for our business and even recommended a few watering holes for our next stop. We left more than satisfied with the experience and relieved that we didn't waste a precious New York meal.",1
2817,7,5,2/7/2013,"I last went to Nook about a year and a half ago, and had one of the best breakfasts out at a restaurant, pretty much ever. (I don't eat breakfast/brunch at restaurants that often because I am usually too ravenous and might maim someone if I leave the house without having coffee first! lol) Unfortunately I had forgotten the name of the restaurant (woops), but remembered it being so awesome that I decided to try to find it on Yelp (recently, when I was ruminating on awesome breakfasts lol. I wasn't Yelping too much then). I searched through EVERY restaurant in Midtown til I found it (and here I am!). Basically, Nook is a tiny little restaurant that serves really great food. The waiter (owner?) was so friendly and awesome. I remember getting some kind of french toast with fruit on it, and it was out of this world. They also have good iced coffee! I'd recommend going with a small party because it got crowded really fast and there was a long wait for a table. I am hoping to go back to Nook sometime soon!",1
2818,7,3,2/7/2013,"Not sure what the deal is with the waiter who I presume is the owner. I guess my party somehow offended him, 'cause he was in a humorously bad mood with us all night. Our food was good and inexpensive, and the BYOB policy hit the spot. But Â the rudeness was just hard to fathom from someone in the service business.",1
2819,7,3,2/4/2013,"It pains me to give this place anything less than five stars considering our waiter (who also seemed like the owner) was so friendly, I wanted to give him a hug at the end of my meal. Came here for brunch on Sunday at 2p so there wasn't much of a wait. I had the spinach, goat cheese and tomatoes omelette, and although the taste wasn't bad, it was extremely watery and runny. Also tried the french toast which was better than my eggs and fluffy. The prices here are reasonable so I would come back and try something else or come for dinner.",1
2820,7,3,2/2/2013,"Nook is basically a cute nook in Hell's Kitchen. It's a tiny space with decent brunch food where you can hang out with some friends. I have yet to find a place where brunch truly wows me though. So far, my taste buds tell me that scrambled eggs with smoked salmon are scrambled eggs with smoked salmon. I recommend this place for a simple casual brunch anytime.",1
1974,7,4,2/2/2013,"This is an awesome weekday date spot. The draw, if you didn't already get caught by ""awesome weekday date spot"" is that you can bring your own wine and they'll uncork it for you without charge. So what do we have? A super tiny, super cute little restaurant that has a lot of good food options and a place to relax a little bit to hang out. Â The food is tasty, the atmosphere is quaint and cute. Â It's reasonably priced, and lastly BYOB. Keep this in your back pocket if you need to figure out a date spot on the fly. Â And if you are trying to finish up a date - Kyotofu is a block and a half away. Â BOOM i just delivered you your next Wednesday night date.",1
2821,7,4,1/29/2013,Great and authentic food - good prices also! Remember cash! Would definitely come again :-),1
2822,7,3,1/28/2013,3.5 Stars. Started with the mushroom cigars were excellent. For an entree shared the Nook Garden Pasta was and Thai-Marinated Grilled Rack of Lamb which were both average. Also tried the mash potatoes and chives which was below average. BYOB is always a plus because there is no corking fee. It can get very loud in the restaurant due to the small size and how close everyone is when dining.,1
2823,7,4,1/28/2013,"My best friend and I were starving on Sunday and were heading toward SoHo in a cab. Â Decided we couldn't wait to eat and after a quick search on Yelp, found ourselves at Nook. Â It was 3:30 and they had one table available. Â It was perfect. Â This place is cash only and BYOB. Â We ordered the ahi tuna salad to share and each got a scramble. Â They don't allow substitutions. Â I got a sausage, gouda and onion scramble and she got the tomato, goat cheese and something else scramble along with a side of lox. Â She said the salmon was amazing. Â I enjoyed my meal thoroughly. Â Ready to come back and try the burger!",1
2824,7,1,1/27/2013,"So we were waiting outside in the cold for 30 mins and were next to be seated. Instead of seating the two of us, they decide to sit three people behind us, who had just arrived moments ago. Big NOPE. I liked this place until today, and I will never return because they rather sit a table for a bigger check. Too bad Nook, next time keep your customers happy.",1
2825,7,5,1/25/2013,"Brunch in Hells Kitchen is like the ol' sayin' ""Water, Water Everywhere & Not to Drink"". Like many of the other reviewers have stated, the area of 9th avenue has a abundance of places to eat but NOT ALL OF THEM ARE GOOD. Like the 20,000 ""YUM, YUM"" Places I see cropping up. i liked Nook for it's neighborly feel and charm. It maybe a bit cramped inside and on weekends it can be quite a wait but if you find a table you'll get great service from the people who work there and some friendly conversation. The food as really great and the portions were big! The owner, who also serves"" is really great and friendly and always remembers what you drank last. The place is tiny but it adds to the charm and the friendly that you are a friend's house with 8 or 6 tables of your ""closest"" bffs instead of on a busy avenue.",1
2826,7,3,1/25/2013,"This place has amazing soups, and rosemary fries!!! I have been here a few times for lunch. The last unfortunately was the worse. Again food great, but this day. Freezing cold outside. Nook is Extraordinarily cozy (small). The door opens you will freeze, even though they have a curtain doing its best. This day for lunch deliveries came in, late so we were told. Making that nice warm restaurant very very cold. Not one delivery but 4 trips. And to boot my date had to keep getting up to hold the door Â for the delivery guys and pick up fallen products. We asked for more bread. We waited and waited, while he paid the driver in CASH. The topper, the owner never apologized, didn't even seem to care. Thought maybe he would knock off some money, or something. Nothing. He then said sorry I only take cash. (I'm betting because he had given away all of his register cash to the driver). Â Rude, and unapologetic.",1
2827,7,3,1/22/2013,"Came here on a long weekend for brunch. Sure 9th avenue has a abundance of places to eat but i liked nook for it's neighborly feel and charm. It maybe a bit cramped inside and on weekends it can be quite a wait but if you find a table you'll get great service from the people who work there and some friendly conversation. Straightforward menu of sandwiches, a soup of the day, egg dishes, including poached eggs. My friend loved the spinach and goat cheese eggs Benedict and it had a abundant amount of ingredients. I had the Apple pancakes and again it had a abundance of apples and a apple taste. Loved the tart strawberry and raspberry side sauce along with maple syrup. For my personal taste i thought the pancakes could of been a bit more fluffy and it seemed kind of doughy inside. We also had the mushroom soup which was full of flavor and ingredients but on a cold day the soup could of definitely been hotter. Great brunch. Super nice owner.",1
2828,7,4,1/22/2013,"Came here for brunch on a Sunday around 1:30pm and wait time was under 15 minutes. Waiting area is in the cold so make sure you're prepped for the weather. Inside the place was quite packed/tiny, maybe up to 8 tables (fit for up to 4 people) in all so go with a small group (ideally one other). You're 2 inches away from the next table. What wow-ed me was the brunch prices, perhaps the lowest I've seen in a while. $10 for eggs benedict, 10.50 for eggs florentine, 11.50 with salmon. What made it even more worth it was the quality of the meal. The dish came with this AMAZING mashed potato and salad. The egg could've been a little more runny but no complaints! They also didn't skimp out on the hollandaise sauce so I was happy. The belgium hot chocolate was typical but it came in a large mug so it was more than filling! Overall, really satisfied with the meal and didn't feel at all rushed. IMPORTANT- CASH ONLY (duane reade and bofa one block away)",1
2829,7,4,1/21/2013,Small but cozy place.,1
2830,7,4,1/20/2013,"I recently met up with a bunch of friends for dinner at this tiny (and, I mean TINY) little spot. It's BYOB, and at first I was a little hesitant. But, we each brought a bottle of wine...which actually saved us a lot of $ on the check! I got the peppered tuna with avocado! Wow! It was DELICIOUS!! Fresh and flavorful. We had a lovely time! My only complaint is that we were rushed out of there by the server because the next reservation was waiting for our table. I guess it's hard to to be mad about it though...the place is so small that there is literally NO WHERE to wait if you're waiting on a table! I'd definitely go back!",1
2831,7,4,1/15/2013,"Came here for girls night out dinner (read: dine & drinks as we give each other compliments on how awesome we all are at everything!!!). We had an 8:30 reservation but the group before us arrived late and the restaurant had let them stay until they finished - so we got pushed back to 9:00, not too bad, we went to a bar near by and had some drinks there. We ordered a bunch of things, the Mushroom Cigars are so good!! I had the Chicken Kabobs which came with a side of rosemary fries and salad, delicious as well. Everyone else seemed to have enjoyed their food, between the sharing food and the wine we had, I honestly can't remember what everyone else ordered, but I enjoyed every bite I stole from their plates. Like everyone else says, this place is BYOB, which is excellent as each of the 9 of us brought a bottle of wine, and someone awesome had brought a bottle of Vodka. There was no cork fee, which is even more excellent, we ended up finishing all but one bottle, and it was not the vodka. We eneded up being the last table there, but the staff were accomodating and didnt rush us at all. The peanutbutter dessert... if you do not have a peanut allergy, you NEED to try it.",1
2832,7,5,1/14/2013,"Tried to post this back in November, but realized I had posted to another Nook restaurant--oops!! Â Here is the original: We were thrilled to find a BYO in Hells Kitchen so close to theatre district. Even more pleased to find the food was so good! Mushroom cigars, as others have mentioned, were divine and entrees were piping hot (a huge plus) and delicious. We were not sure after reading reviews how the service would be, but were pleasantly surprised that our server was attentive and food was prompt. We even observed a customer who dropped a fork, and the one waiter (covering the whole restaurant) jumped to bring her a new fork. Thank you Robert and Nook cooks! Our meal was great!",1
2833,7,1,1/11/2013,"The staff is sooooooooooo rude!!! After telling me that there is a 15 min wait, the server asks me to get out of his way and wait outside.I walk out and I realize that he just LOCKED the door behind me. When I try to get back in, the couple sitting by the door unlocks the door for me. I am baffled when I see the server run over to the door and lock it back while staring at my face. Then he carries on by yelling at the couple for unlocking the door. Minutes later he brings the wrong order to the girl sitting next to me. He then fights with the cook claiming it was not gia foult and as he is getting physical, we cant help but lapigh because you can see and hear everything that goes on in the kitchen in the shoe box of a restaurant. When he gets to my table, he slams the water bottle where he seated me, the list bizzare incidences go on and on and on. Was it all worth the sashimi peppered salad I've ordered? Absolutely not... If you enjoy being treated like dirt, make sure to check out Nook, you will not be disappointed!",1
2834,7,2,1/9/2013,"I am a frequent Yelp user to find restaurants in cities I visit. Â I visited Nook last night based off the great reviews it has and was awfully dissappointed. Â I ordered the thai marinated rack of lamb, medium rare which is seared on the outside, pink just inside, and red in the middle. Â I never, ever send anything back in restaurants for myriads of reasons, but this lamb was so well done that it was gray throughout. Â I spoke to the waiter and he agreed to have the chef make another dish. Â The next dish came out rare looking like sashimi. Â Seared Ahi Tuna is cooked more than the lamb that was put in front of me, and they proceeded to charge me full price after 2 mishaps. Â  It was unfortunate as the restaurant itself has a good vibe and atmosphere, and it is a BYOB. Â If you choose to go, choose a different dish than I did.",1
2835,7,4,1/4/2013,"As the name suggests this restaurant is tiny but in a cute and intimate way. I love that it is BYOB, a rare treat to find in the city. We ordered the tuna tartar appetizer which was good but a pretty small portion. For my entree I ordered the chicken kebabs which were all around tasty. The mediterranean cucumber dill salad that it came with was awesome and the rosemary fries were equally as good. I did think the chicken was little dry though, my only complaint! Â My boyfriend and I left feeling satiated. They take reservations, I made one when I went and I'm glad I did as there were people waiting outside when we arrived.",1
2836,7,3,1/3/2013,"Service was very good, but food was OK. Potato pancakes are interesting but nothing I would order twice.",1
2837,7,4,1/2/2013,"Great food, great prices, no cork fee. Â Tuna tartare and mushroom cigars were delicious. Â Chicken, steak and salmon were amazing. Â Lamb was ok - wouldn't order again. Â Desserts were nothing special. Â Overall a great experience and would go back if in Hell's Kitchen area. Â It's cool you can see the kitchen, and waiter was very attentive.",1
2838,7,4,12/29/2012,I am going to keep this short and sweet... this is a BYOB in Hell's Kitchen with good food. Get some friends together.... order the Chicken Kebabs and bring a bottle of wine! Â Done and Done!,1
2839,7,1,12/27/2012,I walked in excited to try to the Goulash and was told he was fully booked with two empty tables. Horrible way to treat a customer just because he didn't want to seat one person.,1
2840,7,4,12/26/2012,"Nook is off the hook! I apologize for the lame play on words, but this place a great little find in Hell's Kitchen. I came here for my friend's birthday dinner, and expected a big fancy place, but it was a small and cozy restaurant that became very intimate with a group of people I just met. With the great BYOB with no corkage fee, each of us 6 girls brought in our own bottle of wine. The waiter was extremely friendly, probably because he kept on having to pass us each time because we were sitting at the table in the back right by the kitchen. It was very crowded, but what do you expect from a nice, trendy restaurant in Manhattan? Now for the food. We started off with complimentary bread, it was not out of the ordinary amazing, but it was decent bread. It could have been heated up a little to have that warming feeling because it was freezing outside, but the bread is just stacked in its baskets on the counter in the back. Appetizers - we got the mushroom cigars ($7.50), which were two pieces of flaky, thin dough that wrapped delicious mushrooms and other things that I could not tell because it was too dark. It came with a little portion of salad with balsamic that was a great touch to balance the savoriness of the mushroom cigars. Entrees - a few of us got separate dishes, and I got to taste a bit of everything Tuscan Chicken ($17) - I would rarely order chicken at a nice restaurant, because it is usually something that I regularly each at home or at the dining halls. But, this chicken was sliced up in pieces already and had a somewhat pesto sauce in the middle, and it was extremely tasty! I had a few bites from the person across from me, and two people ordered this and finished it completely! I definitely enjoyed this a bit more than what I ordered. Sashimi Peppered Tuna ($17) - yum yum! It is a bit random to have sushi type food at an American restaurant, but they made it amazingly. It was extremely tender and soft and slid down my throat so smoothly. (""That's what she said"") Thai-Marinated Grilled Rack of Lamb ($21) - I had a piece of the lamb from the birthday girl, but it was honestly not the best lamb that I have eaten. It was not that flavorful and a bit dry. I would recommend trying some of the other dishes unless you are really in the mood for lamb! Steak Frites ($21) - I ordered the Steak medium rare and it came with the famous rosemary fries. The fries were pretty normal, and I expected a lot more from all of the reviews on yelp. It was only slightly seasoned and it was good and crispy, but not that magnificent. The steak was very juicy and tender, and extremely flavorful. It was lot of meat to handle (sorry, I did it again), and I could not finish even half my steak and shared with everyone else on the table, but I did take bites of everyone else's food. This dish also came with a portion of salad with balsamic vinaigrette like the one from the mushroom cigars. It was a good diversified portion of meat, starch, and veggies. I would definitely come back again to Nook, especially because of the awesome BYOB!",1
2841,7,4,12/21/2012,"It's tight and it's yummy. No it's not what you think. Â I'm talking about this nice little neighborhood gem. Â BYOB is always a plus - but frankly I'm a fan of their delicious Sunday brunches. Â My lady ordered the omelette and I had the eggs benedict. Â Both were above average and definitely gave us plenty of reasons to come back. Â But keep in mind, the place is tiny and you'll be dining in close quarters. Â Also plan on a solid wait unless you get there on the earlier side, so definitely keep that in mind before you head out. Â  My only qualm was the so-so service. Â The wait staff was hard to find and people weren't exactly the most friendly. Â But then again, it's a tiny place with a tiny staff. Â With people waiting to be served or asking when their tables are ready, I can see why it's not easy to be exactly chipper at all times. Â  Nonetheless, if you're in Hell's Kitchen and you're looking for a good go-to brunch spot, definitely keep this place in mind. Â You won't be disappointed. Â Prices here are also reasonable relative to what you get, so that's another plus.",1
2842,7,4,12/12/2012,"came for sunday brunch. the name is fitting, literally just a little nook in the wall. tight space but yummy food. We got the eggs benedict with salmon. delicious. caveat: cash only, be prepared.",1
2843,7,4,12/11/2012,"Happy with the meal we had here. Â We're staying in midtown and wanted to try something close but less touristy. This was a solid choice. It's VERY small! I think maybe, at most, 15 people could fit in this room? There were only a few other people dining at the same time as us. I had the cheddar burger because I wanted some comfort food - great burger with delicious rosemary fries. Cash only - lunch for 2 with tip was 26.00",1
